,ticker,winrate_4y,return_4y,buyhold_4y,winrate_1y,return_1y,buyhold_1y,winrate_td,return_td,buyhold_td,std_1y,std_3m,return_1m,return_3m,return_6m
164,AZO,51.95,1.29,1.59,51.64,1.0,1.17,48.0,1.06,1.03,102.7565283777333,82.81916137240908,1.6394666762870789,1.5274161785859974,1.476865545523943
165,TRV,43.59,0.77,1.19,36.22,1.06,1.04,70.0,0.78,1.12,9.197782801478855,7.222634770986171,1.1132812057621795,1.086263017405549,1.1393879397953375
166,WELL,47.76,1.08,1.08,53.04,0.94,1.39,34.62,1.1,1.08,7.220466700868105,2.4496002521465874,1.0456325355323612,1.037313471145926,0.9598727811962581
167,EW,49.5,1.43,0.65,42.86,0.94,0.87,45.0,1.01,0.95,6.44661298052527,2.7087671590490476,0.593586303291667,0.670219619720642,0.8391987530500402
168,ROST,52.26,1.26,1.25,38.46,1.05,1.29,60.87,0.62,1.2,8.871826864043559,7.36307406548546,1.12961596154988,1.0863183022568625,0.9966765083884249
169,MSCI,50.46,1.43,0.86,51.27,0.97,1.22,37.04,1.09,1.01,39.118649918882596,16.622280503377976,0.8366937032989111,0.8853551305030424,0.7759250913368232
170,VLO,49.24,1.29,1.66,50.0,1.05,1.11,65.22,1.14,0.98,10.693753363613459,2.9850071216781764,1.6725436277102061,1.968775138237846,1.4857334435471035
171,CCI,53.28,1.46,0.66,47.33,1.15,0.68,61.9,0.89,1.26,16.025085147742033,10.083003016913432,0.5540156718251609,0.5655552363307306,0.6358364944406952
172,DXCM,61.67,2.69,0.87,58.91,1.08,0.81,59.09,1.59,1.42,10.289713986708746,13.877538661399784,0.7279927149512918,0.7054164619511506,0.9365087674714104
173,HUM,48.66,0.98,1.23,46.09,1.01,0.99,53.85,0.92,0.96,29.17306028189974,14.060281961328817,1.2802915119935003,1.2207256882232216,1.1754526159799223
174,F,54.03,1.93,0.77,48.34,1.13,0.98,60.71,1.14,0.92,0.9846693086786072,0.7739262306495485,0.687193822326003,0.8635409507018449,0.9930020726566356
175,MCHP,54.6,1.44,1.2,53.01,1.05,1.25,59.26,0.94,1.12,7.43253101299766,4.622926016392064,1.0352655118905054,1.0532359775474585,1.1230914788190758
176,NUE,49.84,1.79,1.67,44.83,1.0,1.37,40.0,1.03,1.05,14.046162525020819,7.276834655194478,1.5495441455951338,1.5670719650584541,1.5534955073145567
177,CARR,49.22,1.05,1.06,49.32,0.99,1.54,51.61,0.97,1.03,5.955825043847413,2.49410062706544,0.9644074010038388,1.02972358394349,0.9060961924814498
178,SPG,47.95,1.2,1.03,39.71,1.09,1.13,60.0,0.9,1.29,7.68763472914378,9.055667181098714,0.8793667817356742,0.8695486759321897,0.8302001852330365
179,O,51.38,0.99,0.85,47.41,1.01,0.86,60.0,0.92,1.09,3.964022793029607,2.2282412613378986,0.7773101723454363,0.8369714213863506,0.9263854806552302
180,SRE,48.68,1.04,1.17,42.98,1.01,0.91,50.0,0.78,1.1,3.606891594851183,1.7534684419092708,1.1058117021562437,1.1609286558830982,1.1569804562430968
181,PSA,49.82,1.28,0.94,45.97,1.06,0.93,56.0,0.99,1.05,11.032675206858817,11.753225723986114,0.8342816286790393,0.9140418477159878,0.9594932548361357
182,AFL,41.84,0.58,1.56,34.4,1.05,1.35,61.11,0.63,1.07,4.498258961923558,1.8706229293372059,1.5240501560934416,1.4396406088265368,1.2640838579404747
183,TEL,47.13,0.94,0.95,40.52,1.03,1.09,42.86,0.77,1.1,7.678396733285684,5.475996985475525,0.8701434721449001,0.8840691097162431,0.9365687166127654
184,MET,43.75,0.63,1.01,40.6,1.05,0.97,56.0,0.81,1.06,7.45514471492729,1.77345723481823,0.9407188772740541,1.031585600042355,0.8380271265528704
185,DHI,54.0,1.76,1.67,49.28,1.12,1.45,60.0,0.99,1.33,15.725450886384067,12.412712199331787,1.4744455285043323,1.364392522788632,1.4420202335297363
186,IDXX,54.1,1.87,0.87,50.35,1.14,1.34,62.5,1.21,1.2,49.430032171428564,37.736222652847935,0.7033019245830613,0.7323845119614713,0.7981782871894769
187,BK,43.21,0.5,0.91,41.26,1.01,1.07,56.0,0.75,1.18,3.0679396840413258,2.625666382114181,0.8342521693024669,0.8232267685489486,0.7947446059393759
188,DLR,52.96,1.75,0.94,52.42,1.04,1.27,46.43,1.32,1.15,11.083247438403431,7.375809698245773,0.8945340172093909,0.8973371113539829,0.739103037675309
189,URI,56.44,2.03,1.43,57.05,1.19,1.52,59.26,1.52,1.17,55.76202641394963,29.348148442983707,1.3100977617099594,1.2848605319402921,1.1399802156535257
190,WMB,40.79,0.35,1.28,36.76,1.0,1.13,50.0,0.62,1.04,1.9508969943170122,0.8097877274513277,1.280425198899471,1.2620967536130028,1.120601133627877
191,CPRT,49.19,1.09,1.41,39.71,1.02,1.63,59.26,0.73,1.09,6.021846564504092,2.559405964524316,1.3951944997453383,1.2823436461273239,1.2886933460051346
192,FTNT,52.96,1.47,0.9,51.77,0.82,1.16,43.48,0.95,0.9,8.536479745025758,3.1948759070259003,0.8424896228973848,1.0124950123138743,1.203604487751457
193,AEP,46.64,1.04,0.97,45.45,1.05,0.87,58.33,1.03,1.11,5.984231610255035,2.299432290278554,0.9036376737715981,0.9663937195983273,1.0250542268749707
194,KMB,38.2,0.65,0.92,35.66,0.99,1.08,25.0,0.67,1.02,7.421761299219561,1.5099075671729412,0.9188206469366068,0.9483817910462952,1.042143660471858
195,SYY,51.24,0.82,0.92,43.08,1.0,0.87,58.82,0.6,1.17,4.671787819484231,3.552791342917122,0.8326728404225252,0.8771365069183794,0.9071092370765905
196,ALL,46.62,1.11,1.12,41.67,1.03,0.87,52.0,0.79,1.26,10.863227892493466,7.593711295180225,1.0134238754012086,0.8666198133457058,0.8428939037251785
197,MNST,48.03,0.97,1.23,48.0,0.96,1.11,33.33,0.95,1.11,4.042941251413634,2.6617646612833537,1.2404243221170304,1.256728052264631,1.333109918314789
198,CNC,56.28,1.78,1.18,56.76,1.05,0.94,42.86,1.37,1.06,7.053269396967855,1.997314386316912,1.1503747479325144,1.0821240886790904,1.0652209221335782
199,NEM,46.67,1.29,0.72,47.71,1.13,0.89,61.29,1.05,1.03,4.290228214954738,1.7555977793519413,0.6353334497419498,0.7518112547667769,0.7830206221832682
200,OKE,49.55,0.9,1.12,46.05,0.99,1.16,51.72,0.72,1.06,3.8188275120820885,1.7008883970169482,1.0737296969678543,1.1323480747118135,0.9662902266216454
201,STZ,41.35,0.56,1.11,40.98,1.01,1.06,52.0,0.85,1.0,16.301145957077193,3.561657394996242,1.1304327835509307,1.2235520765446068,1.15117810514857
202,GWW,51.43,1.22,2.03,45.67,1.04,1.43,66.67,1.0,1.14,69.886764168886,42.69869819151126,1.963205011003945,1.7249085811803746,1.8296247733260154
203,LHX,52.54,1.26,0.9,43.65,1.06,0.73,63.64,0.89,1.23,18.940841553423372,8.189035316174191,0.8269239625303496,0.7877029795371082,0.8730266023701533
204,PAYX,45.42,0.98,1.07,42.11,1.04,1.07,40.0,0.85,1.07,5.55157174058804,4.2796362613214365,0.9798853168082684,0.9955490519189334,0.9524094402050213
205,AMP,48.19,0.93,1.34,43.71,1.06,1.2,55.56,0.8,1.12,22.347084293454426,15.102828679325578,1.2278973138760891,1.2716813684327049,1.174770136984157
206,FAST,45.3,0.83,1.23,40.88,0.96,1.22,39.13,0.79,1.13,3.5146747634125575,1.7364686323974594,1.1535783077280084,1.0620889562302231,1.101740778412208
207,CEG,55.71,1.95,2.58,51.75,1.15,1.31,68.0,1.19,1.05,10.387110078040546,4.634639873400734,2.704888916015625,2.4608888414171006,1.9833333333333334
208,HES,50.0,1.28,1.62,47.74,0.98,1.14,41.67,1.06,0.94,9.706290637414535,8.547979163210632,1.6963499184450295,1.9331827954297287,1.588990523441226
209,COR,45.63,0.71,1.71,44.83,0.93,1.34,23.81,0.76,1.1,13.120780803362186,6.148338987417171,1.6766713944340992,1.509400538386577,1.5839304793055649
210,CTSH,47.71,0.8,0.96,45.27,1.05,1.16,57.14,0.72,1.06,4.53268706048254,2.5490093727504903,0.8824398768759438,0.9434367987745407,0.8410586889352459
211,D,51.94,1.33,0.65,50.0,1.11,0.65,63.64,1.09,1.14,5.860974178848037,2.761198884866657,0.6118439066526057,0.6681780967815654,0.7282220512358194
212,IQV,49.18,1.11,0.9,47.92,1.06,1.1,59.09,0.84,1.09,13.99027951703315,11.677296517867175,0.8091159662228448,0.8746240205952853,0.8924632126189471
213,A,46.3,0.87,0.84,41.55,1.0,0.87,44.0,0.68,1.17,14.00168489810269,8.973316491260233,0.7022152515302164,0.7363915790388927,0.7755342171592029
214,OXY,43.82,1.11,1.74,40.37,0.96,0.88,45.83,0.82,0.93,4.122712105908138,2.5212846383851604,1.8800732300800225,2.0238022205798316,1.7247482352223553
215,PRU,52.83,0.99,0.94,48.3,0.99,1.02,52.0,0.81,1.09,8.417395804592617,3.1002110974758814,0.8459689062682076,0.9144785531914653,0.7827292972972363
216,GIS,41.09,0.85,1.07,40.0,0.99,0.83,43.48,0.91,1.06,6.9047905061231525,1.159587082430527,1.0588235731674918,1.074098106772098,1.321092002636691
217,DOW,45.0,0.76,0.87,43.57,1.0,1.13,50.0,0.79,1.02,3.3967377288215244,1.3439712643167234,0.8331641785071817,0.9032149314096759,0.8695431593310661
218,LEN,53.04,1.56,1.52,47.14,1.08,1.4,65.22,0.82,1.28,14.856289321755131,10.943280335388438,1.3309744369178642,1.2742515281424156,1.3208492292899314
219,AME,39.1,0.33,1.26,38.03,0.94,1.29,33.33,0.74,1.05,10.292042717603138,5.926989109352247,1.2070807787445232,1.2157722411961742,1.2441591118973776
220,CHTR,54.51,1.92,0.5,51.52,1.11,1.38,57.89,1.29,0.87,37.0077095798561,24.005690274286618,0.5434814795649061,0.6094358367686814,0.4358309327999474
221,FIS,52.44,1.82,0.49,46.62,1.09,0.69,65.22,1.23,1.1,8.299592961611511,3.4105971935705095,0.4353498502904039,0.47581851474183684,0.4449061205320111
222,YUM,44.94,0.76,1.02,37.07,0.94,1.1,38.1,0.77,1.06,6.935721826945399,3.649059798139692,1.0138349442199281,1.0321197513730904,1.1030744176460243
223,OTIS,41.78,0.52,1.06,35.77,0.93,1.22,34.78,0.63,1.11,5.525644374070306,3.61735861729983,0.9810460434322683,0.9763675479093208,1.032509585708138
224,JCI,47.0,0.82,0.82,42.36,1.01,1.04,52.17,0.75,1.08,4.744974885809301,2.0705439529261325,0.7332178919718654,0.8309514098850833,0.9432654757379846
225,BIIB,54.51,1.33,0.88,51.75,1.06,1.02,50.0,0.96,0.93,15.821902009391644,13.872571811672119,0.7937169961492833,0.9032235089381768,1.0481743319355723
226,IT,48.76,1.0,1.47,42.55,1.09,1.2,65.52,0.82,1.29,19.23465258716653,42.19174669497056,1.3308290354197334,1.1296153477966369,1.1107366008418054
227,PCG,50.37,1.58,1.78,40.34,1.03,1.04,57.69,0.84,1.14,0.9407917314846252,0.7270362867004659,1.6754296379788778,1.7492415203747351,1.7482305677775543
228,VRSK,50.0,1.02,1.19,45.04,0.99,1.41,40.91,0.8,1.0,25.74618904340195,5.966133121747073,1.1829092334023308,1.2211476231615743,1.1308336506729517
229,RSG,41.15,0.65,1.34,31.86,0.94,1.12,35.29,0.66,1.13,8.876091248941494,6.6418767619438555,1.3048850374241947,1.22711926404845,1.2160803679003547
230,ODFL,56.45,2.18,1.31,48.91,1.02,1.59,44.44,1.07,0.92,47.056384376850986,14.9573945343481,1.3501726571989816,1.4151933276941853,1.142645016187699
231,EXC,46.93,1.08,1.15,45.16,1.01,1.03,52.0,0.88,1.04,1.801131353185093,0.5863045654992267,1.1253123013369628,1.20333015951902,1.1757773872036499
232,GPN,53.31,1.8,0.78,48.63,1.14,1.02,81.82,1.18,1.07,9.055056675053343,4.462510601149508,0.689633297269333,0.7822611779684842,0.6320264295942684
233,CSGP,50.66,1.43,0.97,45.59,0.97,1.1,43.48,0.81,1.04,5.871322108819061,4.448518752303046,0.9077562922219423,0.9215119552900383,0.998728463673156
234,CMI,45.21,0.99,1.0,45.32,0.89,1.04,27.27,0.93,1.03,12.034596141602316,4.992627379585821,0.926535110462853,1.015638974720165,0.9841053574950227
235,EA,45.96,0.8,0.96,41.18,0.96,1.01,40.91,0.74,1.13,6.499599707367673,4.919906216460367,0.9208133530980669,0.836976900126463,0.8706364087487538
236,MRNA,63.4,3.68,0.25,62.07,1.06,0.87,61.54,1.56,0.79,28.899450652941404,9.28349223756937,0.2114058660721998,0.3135708168467404,0.36277139704004013
237,PPG,50.31,1.06,1.0,43.54,1.0,1.16,48.15,0.7,1.1,9.310056579931825,7.203049351211086,0.8863900813795075,0.9083990397582196,0.9651696837952191
238,XEL,51.98,1.11,0.97,48.74,0.99,0.96,58.33,1.0,1.07,4.467935216057412,1.1678157931197783,0.9205371431291908,0.9161137816335884,0.9914691797466691
239,KMI,40.37,0.63,1.04,39.46,0.98,0.94,34.62,0.77,1.08,0.7055612000248137,0.4408916935049981,0.9763593607135558,1.005910188003476,0.9745862704942749
240,IR,44.95,1.03,1.44,37.23,1.05,1.39,54.17,0.67,1.17,6.034906434165815,4.406408316537583,1.344659282199256,1.2964264904620648,1.240382768860926
241,CTVA,42.52,0.56,1.05,39.55,0.98,0.82,45.0,0.67,0.92,4.72457944399887,2.1987013820006385,1.0421077282467894,1.1935112753008967,1.3320294663865127
242,HAL,52.55,1.81,1.49,54.36,1.01,1.27,50.0,1.23,0.9,3.8861345001594523,2.2454443289720096,1.6514310166339379,1.821443813224208,1.3357539795635862
243,KDP,39.56,0.62,0.98,38.28,0.97,0.82,40.74,0.77,1.09,2.194438647426242,1.4230818960740665,0.9356865211216465,1.0065809518006215,0.9548309836943659
244,MLM,45.95,1.05,1.36,41.67,1.02,1.35,38.46,0.85,1.09,45.40107622736208,21.621455724928197,1.2980379890430922,1.2296114060406416,1.2617276714344376
245,ED,46.99,0.96,1.26,45.69,0.93,1.06,45.0,0.93,1.06,4.267976877332447,1.599324464163752,1.209885016961928,1.2536965847074304,1.2612267468769778
246,VICI,47.42,0.84,1.07,35.97,1.09,0.93,71.43,0.54,1.08,1.3816073422977808,0.9280498363679357,0.9733194580222051,1.068953559564527,1.0783090845837062
247,EL,51.37,1.23,0.43,47.1,1.06,0.66,68.42,0.96,0.93,37.55733635236345,10.04242699336128,0.36314581396223566,0.49236860768394397,0.6243693654101495
248,ON,57.63,2.54,1.74,52.23,1.25,1.4,75.0,1.01,0.87,12.511837523153757,9.745986931438905,1.4603418583961623,2.072743201998754,1.9489482501705915
249,ACGL,54.18,1.36,2.01,50.42,1.16,1.8,88.89,1.07,0.97,8.702211794118753,2.2679589499979476,2.1861111876405346,2.034596030287156,1.8335859446510525
250,EXR,55.56,1.81,0.82,50.88,1.14,0.72,55.17,1.24,1.17,13.155925413519183,11.170609175029563,0.7003395214635059,0.7540651553658105,0.8529990305229405
251,CDW,49.66,1.11,1.17,43.92,0.95,1.29,52.63,0.82,1.05,14.504779465140313,6.049827723387379,1.151197499590624,1.133384005361998,0.9695866727039969
252,KR,53.68,1.58,1.13,55.45,1.02,1.01,40.91,1.14,1.04,1.769355129852627,0.6894131741256212,1.1078234483924945,1.167000994710025,1.155215608348065
253,VMC,41.76,0.7,1.29,34.17,0.99,1.35,39.13,0.64,1.03,20.94122637611912,5.847761525881875,1.243442858051977,1.250531686956133,1.2609286300062719
254,RCL,58.31,2.91,1.32,53.79,1.15,2.08,65.22,1.1,1.32,19.118766737553266,12.008658257564203,1.074717012006928,1.0539500705138454,1.0703219577590923
255,EFX,53.77,1.67,0.9,49.34,1.09,1.08,66.67,1.14,1.27,17.555310332658763,20.176621038602544,0.7118762254253808,0.7541585955444572,0.8760154620821748
256,FICO,53.51,1.41,2.9,52.03,0.98,2.17,36.84,1.04,1.31,130.04832692020233,98.41628780384167,2.557723040228503,2.2819314758249374,1.9881496763989241
257,ADM,47.06,1.13,1.21,42.75,1.03,0.85,44.0,0.8,1.03,7.0341156305425505,1.2564761327547207,1.172768181553133,1.271515799511072,1.1730892580376922
258,KHC,41.76,0.88,0.99,38.05,0.98,0.97,38.1,0.77,1.15,2.4908159520052906,1.6610731299078767,0.896682005721943,0.9015375895352779,0.9730240084102396
259,ROK,49.5,1.21,0.94,48.55,1.02,1.29,43.48,1.06,0.96,25.672281881418947,11.372703737671756,0.8760768180045229,0.9678209498943142,1.0558107637967171
260,HSY,44.35,1.07,1.07,43.24,0.99,0.88,52.0,1.03,0.96,18.244897386927608,3.1580994772257727,1.1159511410901424,1.2177452010509646,1.4920043316174667
261,DG,51.34,1.16,0.61,47.5,1.03,0.43,66.67,0.94,1.21,42.54901751208534,8.172668586719507,0.5709352611311571,0.5527941409693624,0.8376051782961408
262,PEG,49.3,1.22,1.04,44.85,1.03,1.04,51.85,0.94,1.1,2.4830611089392236,1.7861600979929342,1.0080526161175696,1.0078883051597403,1.0207066913365057
263,BKR,46.08,0.82,1.28,41.18,0.97,1.47,37.5,0.61,0.96,3.3056141805903314,0.9331618312309983,1.3602999610551627,1.4388318415518682,1.1898184466053032
264,ANSS,51.33,1.45,0.85,44.37,1.04,1.36,50.0,0.93,0.98,38.43968558384964,9.967596072582484,0.8524724996701141,0.9137568163019802,0.9540661080717102
265,PWR,50.85,1.49,1.79,43.9,1.12,1.34,64.0,1.11,1.17,23.249781809645533,9.912610052219858,1.564352918199295,1.7548374802222209,1.6803656258202648
266,RMD,50.17,1.55,0.63,47.41,1.09,0.66,50.0,1.21,1.12,25.280139579558202,7.824317939562714,0.5540178993396672,0.5661511119923068,0.8393224144198839
267,WST,51.89,1.86,0.83,49.26,1.02,1.51,57.14,1.2,0.91,61.468099872007016,19.932000144604906,0.8177662665632291,0.9543387724166507,0.8916271733385549
268,FTV,44.76,0.84,1.0,38.03,1.01,1.26,54.55,0.63,0.94,5.1292047147306805,3.580464068077898,0.9207780863663778,1.0778121856934768,1.0
269,FANG,43.96,0.55,1.44,44.22,0.88,1.06,26.92,0.77,0.99,9.730730612080755,5.744759408784292,1.5186250683027087,1.5001919068065388,1.2082372700597548
270,DLTR,54.33,1.39,1.3,49.17,1.14,0.74,72.22,0.99,1.2,13.300098813365748,6.314410316416894,1.1552948878423237,1.1400638146219622,1.482659360286602
271,KEYS,47.35,0.91,0.9,34.32,1.07,0.81,60.0,0.52,1.12,15.402409720175605,7.204786031793289,0.757726572625648,0.815668202764977,0.9824270315800211
272,DVN,49.56,1.63,1.11,51.97,0.89,0.61,38.71,1.19,1.02,8.4568928414873,1.6940508589024155,1.1332334354773683,1.2350298836974236,1.1898701708580746
273,CAH,49.61,1.08,2.18,48.15,1.03,1.32,48.0,1.0,1.19,7.091401452447905,6.450668444805004,2.1337942616962975,1.792801903656478,1.8812524617518038
274,XYL,45.93,0.96,0.88,42.18,0.94,1.02,42.31,0.84,1.18,6.806474516826523,6.113417936881023,0.8043602609156968,0.7796195182922316,0.9180207331145995
275,DD,49.84,0.85,1.01,41.13,1.0,1.44,42.11,0.59,0.95,5.58652759866612,2.354836931414618,0.9656192419411364,1.0536846201643055,0.9558967897847601
276,DFS,52.19,1.11,0.81,46.67,1.06,0.95,52.17,0.75,1.16,9.187592837127974,6.093592693654183,0.6574364241576979,0.6939912056088856,0.9058675895512728
277,CBRE,48.87,1.15,0.82,40.56,1.07,1.05,58.33,0.81,1.13,5.857441209699686,5.061563013966341,0.7340809142074256,0.7902483227438689,0.7633159787773276
278,ZBH,43.57,0.88,0.83,42.06,1.02,1.02,36.36,0.81,1.06,10.043547234363588,4.85983296284494,0.7464872411319233,0.8608376241428473,1.0199123700714894
279,HIG,42.91,0.55,1.1,39.68,0.99,1.11,37.04,0.56,1.11,3.1978855527930294,2.916989157435811,1.0351365950944653,1.0216117595647203,0.9774121204823071
280,TTWO,51.69,1.67,0.94,46.46,0.95,1.17,44.44,1.03,1.08,16.274303550027565,8.371702862024213,0.926367068139881,0.872299704383337,0.8713738362725008
281,MTD,52.88,1.29,0.8,50.7,0.97,0.94,47.83,0.97,1.03,140.19376607186524,42.50230161127358,0.7364344271404243,0.8200531456817546,0.9272770458564961
282,EIX,51.76,1.42,1.22,50.76,1.06,1.06,45.83,1.13,1.1,4.331613899936993,1.731993695380657,1.1179956835275646,1.2790948424991804,1.2408404446698307
283,WEC,48.87,1.18,0.95,51.64,0.96,0.94,48.0,1.08,1.04,4.5532795539327156,1.383205225276765,0.8930138125601343,0.9751378209062063,1.004387438320692
284,WTW,43.24,0.62,1.01,38.46,0.98,1.02,37.5,0.63,1.17,15.415397535143647,14.617808939468366,1.001851229820851,0.8571252449155522,0.9684054308181713
285,DAL,55.12,1.55,0.91,51.35,1.11,1.26,68.18,1.05,1.09,4.721634344945937,2.5316924948308275,0.7637460189321185,0.8692444776631748,0.9597674791187112
286,AVB,46.99,1.07,0.78,39.37,1.03,1.0,66.67,0.81,1.02,9.092807096649782,4.301441657349555,0.7363895052219169,0.8107457466109765,0.8241557514028861
287,HPQ,53.33,1.55,1.07,45.83,1.01,1.03,47.83,0.82,1.17,1.9240690667739073,1.205205871207704,0.9816254924228384,0.9653710399768153,1.0530035349978264
288,GLW,44.24,0.56,0.8,35.62,0.89,0.97,38.24,0.56,1.0,1.6462202098388925,0.833901440479389,0.7512194625226168,0.855555511906507,0.933604318113071
289,ULTA,50.87,1.34,1.29,44.72,1.0,1.0,45.0,0.94,1.24,46.87973755343198,35.928889575973805,1.0447601773231616,1.091286156293082,1.219225740027001
290,CHD,44.31,0.87,1.15,42.74,0.95,1.22,50.0,0.82,1.09,8.110771922940724,2.7377481986817434,1.119827632051952,1.171798092388213,1.2013547625369654
291,TSCO,48.63,1.34,1.09,49.23,1.15,1.05,70.37,0.97,1.06,11.336282524107284,6.238570457869725,0.9926601016155778,1.0604404062614872,1.111819772192578
292,TROW,56.0,1.52,0.51,51.33,1.03,0.96,61.54,1.01,0.97,6.374653740506364,3.8438491282877068,0.47336849782558155,0.5590300864166667,0.5462654101482872
293,SBAC,50.88,1.42,0.73,47.73,1.08,0.73,56.0,1.04,1.26,29.410324481711946,20.08012612808995,0.6618696084936961,0.6503204733121591,0.6729350443204238
294,BR,50.0,1.1,1.16,46.67,1.03,1.26,55.0,0.93,1.06,15.881819262863761,7.55530228232901,1.0812454415713844,1.1247871805388272,0.9641814686073896
295,AWK,53.48,1.27,0.76,50.77,1.06,0.93,56.52,1.0,1.1,8.115266221863088,6.179634288150905,0.7097319148232373,0.8066433172819651,0.8653845846043804
296,WY,47.39,0.91,0.87,38.1,1.01,1.04,41.67,0.69,1.04,1.6710031784429051,1.1040664249777394,0.8348726645922315,0.9023230364264625,0.863420116896504
297,LYB,48.0,1.1,0.96,43.75,1.03,1.15,48.0,0.81,1.02,6.20600015761583,1.9899569899931664,0.9692959669427094,1.039284557949836,0.9125399935876175
298,WAB,47.24,0.92,1.33,42.11,1.06,1.2,60.87,0.84,1.16,6.99297226050964,6.488724324323034,1.2632049010785773,1.2072584804700286,1.148408630186774
299,FITB,48.1,1.29,0.7,42.14,1.24,0.73,66.67,0.79,1.28,4.435673830173886,2.4329571003591397,0.5710711829257036,0.6170115626012885,0.583124827787722
300,APTV,54.34,1.46,0.51,46.78,0.99,1.14,56.52,0.73,0.83,8.566934990611813,7.268073359156555,0.47710308281574737,0.6413029441837185,0.6236558802506494
301,MTB,46.25,1.24,0.87,41.43,1.19,0.69,73.68,0.82,1.07,18.89871454330078,6.718997399389824,0.7597685616361438,0.8236785934096633,0.7645146492710583
302,STT,48.82,0.93,0.84,46.0,1.03,1.05,56.67,0.84,1.14,7.415762222195854,3.2756923654744927,0.7557484460010518,0.8032010950829619,0.8139089054433218
303,ILMN,60.0,3.2,0.3,54.68,1.33,0.68,81.48,1.65,0.84,24.49254847957946,13.090537974379291,0.2391618080520059,0.36705500188031004,0.5210319814739318
304,PHM,52.98,1.56,2.06,42.75,1.07,1.8,66.67,0.83,1.33,14.55836447452112,8.156362293204218,1.7631636163298234,1.6466796638016128,1.6344295088525902
305,NVR,50.9,1.35,1.37,41.53,1.08,1.42,56.0,0.71,1.08,710.751908372679,340.3891671895604,1.2611181857717733,1.2812925583725878,1.267837360477974
306,WBD,67.04,4.12,0.44,67.97,1.39,0.86,76.92,2.6,1.11,1.6010938798968104,0.560105543742149,0.37820269551034924,0.445889102007851,0.4623327085641997
307,HWM,47.89,1.1,1.67,42.64,0.98,1.41,43.48,0.8,1.17,4.694459313783901,3.632409408264662,1.5677358827691636,1.4665213097942795,1.4500155866792817
308,DTE,46.13,0.98,0.97,49.62,1.01,0.89,53.85,0.97,1.16,4.823931537481215,4.210095986830081,0.8582476744561047,0.9403286680648861,0.9925301127754441
309,STE,53.15,1.73,0.97,49.23,1.06,1.32,52.0,1.15,0.9,20.350939021150978,9.268610012908844,0.9740391122415443,1.0985454541713042,1.022204030048982
310,PTC,46.98,0.99,1.41,40.94,1.02,1.27,50.0,0.72,1.2,10.008037645486539,8.528276694900603,1.2692082748282623,1.1952114873589268,1.1905397801280722
311,BLDR,56.44,2.35,2.82,57.53,1.08,1.89,45.83,1.59,1.25,30.39963721574131,11.950110668812428,2.3398444590273804,2.448511316730345,2.4181680872971736
312,EBAY,52.96,1.41,0.6,51.08,1.04,1.15,64.29,0.99,0.97,2.687777433768511,1.3380357820019158,0.5535229222030751,0.6275546531564125,0.6269829665074275
313,ETR,47.49,1.1,1.01,45.3,1.0,0.91,52.17,0.98,1.11,6.297347423139933,3.4610476568745616,0.9370257286609288,0.9734896776481224,0.9774317444764147
314,DOV,44.2,0.8,0.92,39.22,1.05,1.15,54.55,0.81,1.05,7.46416145853945,4.8535459382640145,0.8314571545696465,0.907728327925399,0.9019099735277565
315,FLT,50.16,1.4,0.99,46.94,1.08,1.42,50.0,0.92,1.02,30.942129140596617,10.662040144403383,0.8782001670911002,1.0543077655255482,0.9236164076770208
316,RJF,52.26,1.32,1.14,49.3,1.1,0.93,60.87,1.02,1.09,9.65572995483718,4.058167683030135,1.0636767144570407,1.1334884982480395,1.0396657495629884
317,MOH,51.54,1.33,1.36,50.85,0.95,0.96,66.67,1.24,1.1,25.047937237347572,12.169494897043498,1.3404476447568636,1.2211870217433636,1.0668868593174896
318,IFF,50.16,1.15,0.57,48.57,0.94,0.71,50.0,1.01,1.22,14.028117412868115,4.39366185776134,0.5257990899467705,0.497527134557806,0.5700893383112405
319,EQR,50.0,1.19,0.7,42.86,1.03,0.95,50.0,0.95,0.98,2.7454571253020856,2.0616345508563896,0.6513585009184533,0.7481365630430773,0.771579707498297
320,EXPE,53.61,2.45,0.88,52.26,1.14,1.07,57.69,1.4,1.48,9.45989234896632,18.57783009967137,0.7006504972235502,0.6253104319762125,0.6347131753818622
321,GPC,50.17,1.03,1.1,49.64,1.09,0.94,62.5,0.97,0.94,10.444047654952072,6.409647320453141,1.0946798112514446,1.1972025142210667,1.3057083206233304
322,IRM,55.82,1.94,1.49,44.2,1.02,1.27,60.0,1.02,1.13,4.417584888063841,2.48369207692415,1.3355931858558439,1.425310727566649,1.239547988115731
323,TDY,48.47,1.04,0.97,44.93,1.03,1.18,47.37,0.92,1.04,21.294506638595088,13.685246280220927,0.8956089852240182,0.9790239126201203,0.9297534510269898
324,HPE,50.48,1.47,1.11,47.55,1.07,1.35,50.0,0.93,0.99,1.294830354300826,0.5996877328274898,1.0645376103966873,1.1310712110464802,1.116433864588524
325,BAX,42.34,1.16,0.45,45.08,1.06,0.66,42.86,1.12,0.99,5.477537987546456,1.7953981222744813,0.4168933815238824,0.47897599863829554,0.5596091968642302
326,NDAQ,48.04,1.1,0.83,45.19,1.05,0.86,57.89,0.86,1.09,5.227361286173737,2.5066618153128415,0.8003174876685609,0.7838778742099439,0.7612925856636471
