,ticker,winrate_4y,return_4y,buyhold_4y,winrate_1y,return_1y,buyhold_1y,winrate_td,return_td,buyhold_td
395,PKG,57.84,3.1699999999999857,1.7049075685101738,56.0,1.0775355407785052,1.2529816174759327,68.0,1.3661105337451978,1.1378552621985003
396,TER,61.08,3.8569999999999762,1.573208135083327,64.29,1.062057871013765,1.1984671566864025,58.06,1.6310953850080425,1.054938538947328
397,LW,62.02,4.14299999999998,1.0684053195049603,70.69,1.037646478685029,1.218106921233307,45.0,1.6198351626685037,0.9526350785642953
398,MAA,58.51,2.9279999999999853,1.0282283507283752,57.48,0.9672532523192503,0.8611638874564225,42.86,1.4933050016727316,1.019439489954765
399,CE,60.64,3.72699999999998,1.2990065353682123,60.13,1.0675331541091486,1.417498846154572,56.0,1.5487786965350727,1.035642941505235
400,EQT,61.74,6.679999999999986,3.613171994514804,63.38,1.0068915510683567,1.1719361409781661,44.0,1.6721401479718532,0.9646320530901855
401,K,58.89,2.571999999999987,0.851138615136141,61.54,1.047014107896461,0.8697072937277655,45.0,1.3291673671454398,0.9454593189544199
402,CF,57.69,4.117999999999988,1.8511826057758884,60.29,1.0948986202209205,0.9902924036378165,66.67,1.5820405067684247,1.0314691778907334
403,SWK,61.1,4.514999999999983,0.552057836582674,65.69,1.036005712079061,1.2493638531122155,60.87,2.0936216076532945,0.9804453182799404
404,POOL,62.33,3.800999999999985,1.9376627641470385,57.25,1.025306964825385,1.2750057590740251,60.87,1.5442088039961743,1.114759990244956
405,DGX,60.83,3.1329999999999876,1.224431511758239,57.43,0.9933035122849381,0.9109846400320614,53.85,1.2462041241519035,0.9213917790429348
406,ENPH,64.49,7.737999999999993,4.468419282753584,58.09,1.0381151140234106,0.5215387291825069,56.67,2.016787308176002,1.0672756080418535
407,VTRS,65.71,4.278999999999987,0.6101484823642964,65.55,1.2196391873716466,0.9693617313466174,75.0,1.547681907358271,1.083992958075487
408,BBY,64.81,4.451999999999981,0.9027299457759907,59.15,1.0878719776207344,0.9428850358099224,57.14,1.5029451021649511,1.0433514069977012
409,CAG,64.03,2.8199999999999834,0.8423814923795874,63.7,1.1001669348022274,0.7640362101117405,52.17,1.4532038863932497,0.9591871047080307
410,AMCR,60.07,2.9889999999999843,0.9008579614351917,61.11,1.066046203244221,0.8104738334513601,61.54,1.3383309352108452,0.9843749410162393
411,KEY,59.58,4.167999999999983,0.7536413977618016,62.4,1.0983147894036889,0.8080752056597617,65.38,1.7956503714031813,1.0581805212630362
412,NDSN,58.6,2.9899999999999856,1.6141656178535464,60.15,1.04290054042545,1.0879074401534568,52.0,1.4908388735713007,1.0525856002977159
413,UAL,64.05,5.78999999999998,0.49442433615372117,75.41,1.150299382591486,1.0251762328617142,60.87,2.1329822415095627,1.0994156651759144
414,HST,59.83,3.9859999999999887,1.1455099704424416,62.88,1.0035815348254493,1.2183055454539342,47.83,1.5074291086272984,1.0564929181879057
415,SJM,63.47,2.824999999999985,1.1709355797620038,62.04,1.0434007687497617,0.8190783571939801,64.71,1.3220019374535412,0.9228369498550245
416,ALB,60.57,6.010999999999983,1.6593545150569409,61.54,1.4758278939342109,0.6570201483986633,75.0,2.1309957322740107,0.8471965211961985
417,MRO,56.51,4.060999999999981,1.801454578746449,56.2,1.0643653343442234,0.9644549909408472,57.89,1.2760253310582792,0.9935820358823305
418,PODD,66.02,5.4119999999999875,1.0444950144210154,70.59,1.1453448700612956,0.7475689964886021,54.17,1.914578478738445,0.92011711312433
419,GEN,62.11,3.651999999999986,0.8573364507616434,66.91,1.094482204423349,1.042066759990403,57.69,1.8134578328626003,0.9859751273575629
420,RVTY,61.58,3.840999999999987,1.1329518976850894,56.06,1.0338112622946545,0.7759820265593644,60.0,1.3230955751757527,1.046324563403852
421,BG,65.27,3.8469999999999795,1.5971695393321699,67.69,1.1036603410890873,1.068421052631579,70.0,1.5635781457427629,0.9229081880290102
422,IPG,60.47,4.00599999999998,1.4258645542451471,66.93,1.0379063099833048,0.9538904249671599,45.45,1.5599030384179162,1.0090255835317186
423,TRMB,61.36,3.7409999999999823,1.5196339287330711,66.19,1.1092871640279194,1.0324803454854221,65.22,1.8234253181300795,1.2471332453041817
424,LYV,59.43,3.9669999999999845,1.382816907948223,63.7,1.0075323324789056,1.2929164173584888,43.48,1.5915470513089325,1.1086056598563903
425,LKQ,63.77,4.162999999999984,1.4569087952110082,64.29,1.0262196591372632,0.8660926661868771,63.64,1.4178798496791352,1.1057259316373216
426,IP,58.42,3.327999999999988,0.8539266350256153,59.42,1.1581340737394408,0.9921259597852418,70.0,1.540831132973663,0.9948418154643531
427,KIM,59.37,4.214999999999982,0.9848561713706095,58.87,0.9929655855567212,0.9829099797503884,51.85,1.4981755299836177,0.9416023588527445
428,ZBRA,64.5,4.908999999999982,1.115368131041688,70.63,1.1787443981595143,1.0189741850916305,62.5,2.0783556594846795,1.1309598903291171
429,LNT,64.29,3.1489999999999907,0.9208178739415546,64.39,1.0471708871774061,0.92991575939688,47.62,1.3722932598660376,0.9571097859738088
430,ROL,62.9,3.619999999999989,2.046870322479383,60.0,1.04709310120254,1.1713590164152812,63.64,1.3935771605688094,1.073508508969099
431,JKHY,61.61,2.705999999999986,1.2091682368391898,62.39,1.0378824970369789,0.9292849562240943,64.0,1.356390150830232,1.0781374585128602
432,PNR,61.1,3.4299999999999824,1.7666377591482425,65.15,1.0651325424854559,1.5186294863024188,68.18,1.6608248089567272,1.1896602930456304
433,NRG,64.83,4.184999999999986,1.5824607213512496,65.0,1.0857081015983256,1.597070730953766,60.87,1.4967576473562851,1.1699245772234437
434,MGM,59.25,5.017999999999982,1.2762841114024495,58.87,1.0431952345774427,1.2796848162816512,38.46,1.664120806792564,0.9601694742838542
435,JNPR,56.43,2.4099999999999873,1.536770687954161,52.99,0.9736770961854089,0.9217719202926015,34.78,1.042396568593241,1.2460026052272535
436,EVRG,61.08,3.2039999999999864,0.8170078908364603,64.0,1.0663509151590933,0.8362811209203517,60.87,1.4241223131130676,0.963059255555476
437,TAP,61.68,3.533999999999984,1.1984825251780378,57.85,1.0382045626574214,1.2085280170793857,66.67,1.3193462215005356,1.0311895153133284
438,TFX,61.9,4.0549999999999855,0.603518229898983,60.48,1.0866488376698231,0.9725825337530338,47.83,1.6076824770697127,0.934178961848804
439,KMX,62.59,5.039999999999986,0.9335319400668494,59.06,1.0806433942058966,1.1701473239302298,66.67,1.6847743116787273,1.1231214732589347
440,AES,62.57,4.5759999999999845,0.8204697433806812,61.24,1.1605844722869785,0.7089442692739916,66.67,1.7348772854816947,0.8581774976795437
441,TECH,63.41,4.60799999999998,1.4353885892872986,64.44,1.05400416986235,0.9089939523554751,57.14,1.9246212859319844,1.077834736779541
442,CRL,64.58,4.687999999999983,1.7595284744298363,62.59,1.1319508797445437,1.0555130344289116,62.5,1.7866842887594232,1.199357144681612
443,INCY,62.63,3.4159999999999835,0.7692554308507049,64.6,1.035296911067463,0.827642835518246,47.37,1.4571841692421157,0.9147457988544145
444,UDR,60.34,3.4579999999999824,0.8177026891194155,61.11,1.0025972664111773,0.9844585831757563,48.0,1.4186021392423034,1.0094264350418132
445,FFIV,57.67,2.449999999999984,1.3817500523158481,56.62,0.9955647322568391,1.2131057748761434,47.83,1.2155417781032534,1.111178191702423
446,ALLE,61.37,3.429999999999983,1.0685158338280363,53.15,1.0382262738558392,1.1374039036045118,64.0,1.376580098857307,1.089004975902202
447,DAY,63.6,5.787999999999974,0.9561213788228606,57.86,1.0846588793817897,1.0469393467382493,64.0,1.6244182199007016,1.0439836513316356
448,GL,57.42,2.594999999999985,1.2194630749750746,64.35,1.0357353415138424,1.017810895125328,58.82,1.3144846158576589,1.0420285514125942
449,NI,61.35,2.980999999999986,0.9866788402846794,62.71,1.0743097974629303,0.9722822016295403,68.42,1.39317530250347,1.0053923563055003
450,MTCH,65.85,5.607999999999984,0.4048751469066706,58.16,1.0960603404254217,0.861571256354256,60.0,1.6345271678167501,0.9495258967516991
451,REG,57.45,3.453999999999984,0.9877423587322737,55.83,0.9269695385709076,1.0634323255979847,46.43,1.376296853630964,0.9374239424454089
452,HII,59.81,3.3059999999999947,1.109544554969165,60.18,1.0902992836561634,1.140033227457206,72.22,1.403414217079943,1.140714023250514
453,WRK,59.68,4.413999999999987,1.07029053370546,59.62,1.08053955045051,1.1484331377855401,53.12,1.514080440821309,1.0978130169460198
454,PEAK,60.67,3.6699999999999857,0.5109233900378292,56.39,1.0896343652919533,0.7783018404639356,58.33,1.5065124298329966,0.875686485983083
455,MOS,58.53,5.20899999999998,1.5277456287860434,59.42,1.0246966713830377,0.8430783257754957,54.55,1.7710611816274389,0.8653751236784131
456,CPT,57.41,2.8949999999999854,0.9508970301915814,57.58,1.091594391107797,0.8902882239770994,65.38,1.431101375155074,1.029547075572895
457,EMN,57.51,3.2149999999999777,1.1803818976710807,57.24,0.9514168683489785,1.0390606921817684,37.5,1.4001950698414807,1.0186342387210705
458,CHRW,60.12,2.757999999999984,0.9403717754791017,62.39,1.0248935723154458,0.959581435297443,57.14,1.5632642154377274,0.8370105665458984
459,HSIC,60.31,3.367999999999988,1.12785460409218,57.27,1.0415260187267235,0.9171015671604335,56.25,1.3350047024607,1.0060305136917567
460,QRVO,58.99,3.595999999999984,1.0461990618710366,55.1,1.1712803043557898,1.196813227056147,63.89,1.2795601015913531,1.1120256984046775
461,BBWI,65.43,6.423999999999972,2.929840351466591,63.31,1.0685292729516984,0.937565481441094,76.47,1.961131479864986,1.0247762792515913
462,UHS,60.4,3.582999999999985,1.2490667063908927,62.79,0.9733130638288281,1.072991692925803,42.86,1.3639383942718712,1.158716738176457
463,APA,57.75,6.015999999999993,1.2041649989431256,56.46,1.1832263344677632,0.8567022373221278,77.27,1.3677191264755653,0.8417686929508132
464,AOS,61.47,3.5339999999999856,1.8171067304796655,61.59,1.0610191933867754,1.342565160670383,66.67,1.5105415942744318,1.0931266918601794
465,NWSA,59.14,2.9729999999999848,1.8270833446471784,60.68,1.0022753551152181,1.286617527147561,55.56,1.5115032231244419,1.0827160613987317
466,BXP,62.56,4.406999999999985,0.46838407703365736,67.15,1.0660114130157021,1.0807974735964732,50.0,1.896406255914151,0.9227220218687308
467,CTLT,62.37,5.327999999999985,1.0040193335237273,56.2,1.099025819668661,0.969860032230701,66.67,1.861566305456921,1.3206062034181871
468,CZR,66.49,8.756999999999993,0.7290122761446345,68.7,0.9168778518829139,1.0526547570342886,41.67,2.359938633831961,0.9397777981228298
469,AAL,61.58,5.441999999999989,0.5352260394412109,67.16,1.1778277237085613,0.9889624304252841,65.38,1.876508958940863,1.1427799231154383
470,PAYC,67.58,5.915999999999977,0.6616185630496139,66.19,1.1018833817506133,0.6732478124800729,61.9,1.7954127018835306,0.9278991797763168
471,WYNN,61.53,5.901999999999974,0.7101152061753927,60.14,1.0775393631236456,1.0407040361510753,60.0,1.7198881455494606,1.068382435272258
472,TPR,60.7,5.474999999999982,1.7460995889635367,59.73,1.0702529563776366,0.962673308953907,55.56,1.6686523407349219,1.2755767439481922
473,AIZ,58.27,2.5299999999999865,1.3440483324619104,60.58,0.9945542689782991,1.3158262098462397,52.63,1.2721371870402138,1.0515029668869296
474,CPB,64.82,3.2159999999999855,0.8761098500476621,64.6,0.9994109021280018,0.8023673426329581,50.0,1.4544620790566696,0.9528408144691566
475,HRL,59.79,2.867999999999993,0.7736723301774364,60.15,1.0602382958330212,0.714752662307931,61.9,1.5035518626963706,1.0501534421091578
476,MKTX,63.02,4.197999999999988,0.5626891539857379,69.42,1.0327335023307915,0.9988842040000728,65.0,2.002060716161889,0.7665699005906059
477,RHI,61.37,3.059999999999979,1.2827357024625372,57.14,1.0147072955252971,1.1405298094086298,53.12,1.2433265474203217,0.9674767300746833
478,FOXA,64.64,4.2469999999999795,0.7887631079819923,60.87,1.1188206863406789,0.9667518896196394,86.36,1.292775657292454,0.9640000025431315
479,BWA,57.58,3.1279999999999837,0.8625930778432406,53.24,1.0094066170041676,0.9812025623553223,66.67,1.33046007551919,0.9451954766185842
480,ETSY,67.44,7.838999999999977,1.612583436941867,62.99,1.1030792815561252,0.6923405465671895,61.11,1.7253889239131617,0.9150132856370015
481,PNW,60.43,3.4019999999999913,0.809304397931533,57.58,1.161325784023577,0.9710836938211316,79.17,1.3460458199429586,0.972980274375798
482,BEN,62.23,4.172999999999978,1.1217616694538233,58.74,1.0983397541192899,1.0524614084018604,64.0,1.4258790496825764,0.9955783516810779
483,FRT,60.14,3.997999999999991,0.8076739951354294,63.7,0.958231278674647,0.9943841961583753,46.15,1.5006073263464912,1.002657185724285
484,NCLH,63.39,8.933999999999983,0.34453124720603223,68.31,0.9875325356117841,1.470304946929096,38.1,2.6657897004680233,1.1457851999434403
485,XRAY,61.03,3.3359999999999834,0.599289558360363,58.33,1.0048370253631491,1.054766203542677,66.67,1.3602895998646094,0.9689833996030173
486,IVZ,59.42,4.466999999999987,0.9006791110999809,62.75,1.0779875243096786,0.9351949645994879,55.17,1.6433563765235828,0.921540216560822
487,FMC,58.45,3.2769999999999873,0.6428499320520289,63.43,1.2988318531180227,0.5274117053055507,76.92,1.5976416990281868,1.0424906413984374
488,PARA,66.55,7.621999999999978,0.2633293066573874,70.29,1.1475336090886037,0.7783783577583931,57.14,2.5941705386735077,0.7692036846105523
489,GNRC,65.7,6.273999999999979,1.1482738747824757,60.0,1.0045337832598555,1.2497057008914985,51.85,1.90179658667223,0.9751503638173483
490,CMA,60.7,4.623999999999982,0.7487970153585556,67.41,0.9959284388872627,0.8445440764025114,54.17,2.030148262646699,0.96762983818791
491,BIO,60.79,4.099999999999983,0.9398549603794836,55.97,0.9582000298171192,0.7562600438152756,46.43,1.564466187069669,1.0811014773165355
492,HAS,61.34,3.908999999999984,0.48784006726939744,57.35,0.9523771995948942,0.8034133156579347,54.17,1.5980195549403735,1.0652172085899592
493,ZION,61.14,5.057999999999984,0.8213732983738838,62.41,1.0393668915694914,0.8787577103705314,62.96,2.0362417479634076,1.0110714322044736
494,WHR,62.33,4.465999999999976,0.7482182132346783,65.12,1.1105298739789875,0.8291169470974072,68.97,1.6927942022907327,0.9262746904308676
495,DVA,63.55,3.826999999999985,1.8097362371640116,66.09,1.0435265350368934,1.3854827903508684,63.64,1.7261633506076874,1.2904834155050542
496,RL,63.68,4.66499999999998,1.490140415463651,56.92,1.0924467078277615,1.2904736130562156,66.67,1.3535379296870724,1.2348341501531657
497,VFC,61.99,5.661999999999984,0.16069276512012343,64.19,1.142830994964446,0.6317750450313893,51.85,2.550767592781137,0.9140490549147559
498,MHK,65.62,5.723999999999985,0.9342497074379111,60.42,0.966499382704403,0.9292144390428903,50.0,1.5929972940464205,1.2121271769342987
499,GPS,64.58,6.749999999999981,1.1485091785134995,64.8,0.9849519903041299,1.7733446403380766,61.9,2.1949546634902655,0.989135836377556
